KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001086001,T001086002,T001086003,T001086004,T001086005,T001086006,T001086007,T001086008,T001086009
11101,1,さいたま市西区,,0,,,37385,24211,353,12801,5960,4842,1664,335,20
111010010,2,さいたま市西区,宮前町,0,,,1338,882,3,451,307,38,106,-,2
111010020,3,さいたま市西区,三橋,0,,,5385,3105,40,2238,1236,954,48,-,2
11101002005,4,さいたま市西区,三橋五丁目,0,,,1523,913,8,602,376,226,-,-,-
11101002006,4,さいたま市西区,三橋六丁目,0,,,3862,2192,32,1636,860,728,48,-,2
111010030,3,さいたま市西区,大字指扇,0,,,7214,4375,55,2781,1349,766,481,185,3
11101003001,4,さいたま市西区,大字指扇,0,,,192,131,-,59,19,40,-,-,2
11101003002,4,さいたま市西区,大字指扇,0,,,1823,1165,8,650,269,78,303,-,-
11101003003,4,さいたま市西区,大字指扇,0,,,3238,1811,10,1417,697,461,74,185,-
11101003004,4,さいたま市西区,大字指扇,0,,,1961,1268,37,655,364,187,104,-,1
111010040,2,さいたま市西区,大字指扇領別所,0,,,1241,526,9,706,175,92,439,-,-
111010050,2,さいたま市西区,大字宝来,0,,,1654,758,11,883,249,544,90,-,2
111010060,2,さいたま市西区,大字峰岸,0,,,297,55,-,242,-,138,-,104,-
111010070,2,さいたま市西区,大字指扇領辻,0,,,153,152,1,-,-,-,-,-,-
111010080,2,さいたま市西区,大字中釘,0,,,635,535,2,98,10,-,88,-,-
111010090,2,さいたま市西区,大字高木,0,,,1034,818,-,216,69,101,-,46,-
111010100,2,さいたま市西区,大字清河寺,0,,,424,406,3,14,14,-,-,-,1
111010110,2,さいたま市西区,大字内野本郷,0,,,2096,1644,54,397,381,16,-,-,1
111010120,2,さいたま市西区,大字西新井,0,,,235,234,-,1,1,-,-,-,-
111010130,2,さいたま市西区,大字平方領領家,0,,,111,102,3,6,6,-,-,-,-
111010140,2,さいたま市西区,大字西遊馬,0,,,1842,938,19,883,349,447,87,-,2
111010150,2,さいたま市西区,大字土屋,0,,,1452,965,13,474,346,128,-,-,-
111010160,2,さいたま市西区,大字二ツ宮,0,,,822,727,6,89,60,29,-,-,-
111010170,2,さいたま市西区,大字飯田新田,0,,,380,291,1,87,1,86,-,-,1
111010180,2,さいたま市西区,大字塚本,0,,,11,11,-,-,-,-,-,-,-
111010190,2,さいたま市西区,大字植田谷本村新田,0,,,8,8,-,-,-,-,-,-,-
111010200,3,さいたま市西区,湯木町,0,,,73,63,-,10,10,-,-,-,-
11101020001,4,さいたま市西区,湯木町一丁目,0,,,36,26,-,10,10,-,-,-,-
11101020002,4,さいたま市西区,湯木町二丁目,0,,,37,37,-,-,-,-,-,-,-
111010210,3,さいたま市西区,塚本町,0,,,112,112,-,-,-,-,-,-,-
11101021001,4,さいたま市西区,塚本町一丁目,0,,,19,19,-,-,-,-,-,-,-
11101021002,4,さいたま市西区,塚本町二丁目,0,,,42,42,-,-,-,-,-,-,-
11101021003,4,さいたま市西区,塚本町三丁目,0,,,51,51,-,-,-,-,-,-,-
111010220,3,さいたま市西区,プラザ,0,,,1317,1282,9,25,25,-,-,-,1
11101022001,4,さいたま市西区,プラザ,0,,,492,464,3,25,25,-,-,-,-
11101022002,4,さいたま市西区,プラザ,0,,,825,818,6,-,-,-,-,-,1
111010230,2,さいたま市西区,大字島根,0,,,438,383,4,51,32,19,-,-,-
111010240,2,さいたま市西区,大字三条町,0,,,190,185,-,5,5,-,-,-,-
111010250,2,さいたま市西区,大字植田谷本,0,,,1147,346,10,788,19,769,-,-,3
111010260,2,さいたま市西区,大字中野林,0,,,803,773,4,26,26,-,-,-,-
111010270,2,さいたま市西区,大字飯田,0,,,403,350,13,40,36,4,-,-,-
111010280,2,さいたま市西区,大字水判土,0,,,581,466,16,98,98,-,-,-,1
111010290,2,さいたま市西区,大字佐知川,0,,,2866,2090,46,730,582,148,-,-,-
111010300,2,さいたま市西区,大字昭和,0,,,-,-,-,-,-,-,-,-,-
111010310,3,さいたま市西区,西大宮,0,,,3123,1629,31,1462,574,563,325,-,1
11101031001,4,さいたま市西区,西大宮一丁目,0,,,938,337,16,584,174,287,123,-,1
11101031002,4,さいたま市西区,西大宮二丁目,0,,,404,280,1,123,57,66,-,-,-
11101031003,4,さいたま市西区,西大宮三丁目,0,,,1079,467,10,602,230,170,202,-,-
11101031004,4,さいたま市西区,西大宮四丁目,0,,,702,545,4,153,113,40,-,-,-
11102,1,さいたま市北区,,0,,,64851,24958,670,39171,8545,16012,9867,4747,52
111020010,2,さいたま市北区,大成町,0,,,2607,924,23,1660,220,867,466,107,-
111020020,3,さいたま市北区,東大成町,0,,,4923,1744,47,3126,559,1473,1055,39,6
11102002001,4,さいたま市北区,東大成町一丁目,0,,,2411,688,13,1707,263,789,616,39,3
11102002002,4,さいたま市北区,東大成町二丁目,0,,,2512,1056,34,1419,296,684,439,-,3
111020030,3,さいたま市北区,日進町,0,,,13835,5738,97,7990,2040,3217,1628,1105,10
11102003001,4,さいたま市北区,日進町一丁目,0,,,4091,1859,11,2220,411,823,259,727,1
11102003002,4,さいたま市北区,日進町二丁目,0,,,4720,2037,40,2640,704,1236,546,154,3
11102003003,4,さいたま市北区,日進町三丁目,0,,,2629,1008,7,1612,460,682,427,43,2
11102003004,4,さいたま市北区,日進町二丁目,0,,,2395,834,39,1518,465,476,396,181,4
111020040,2,さいたま市北区,櫛引町,0,,,2041,921,27,1091,186,321,584,-,2
111020050,3,さいたま市北区,宮原町,0,,,13436,3478,100,9845,1448,2871,2752,2774,13
11102005001,4,さいたま市北区,宮原町一丁目,0,,,4330,723,16,3588,182,618,1127,1661,3
11102005002,4,さいたま市北区,宮原町二丁目,0,,,2969,912,50,2005,599,728,566,112,2
11102005003,4,さいたま市北区,宮原町三丁目,0,,,3332,472,11,2844,174,917,752,1001,5
11102005004,4,さいたま市北区,宮原町四丁目,0,,,2805,1371,23,1408,493,608,307,-,3
111020060,3,さいたま市北区,吉野町,0,,,4649,2258,95,2290,815,1026,449,-,6
11102006001,4,さいたま市北区,吉野町一丁目,0,,,2998,1228,83,1683,595,735,353,-,4
11102006002,4,さいたま市北区,吉野町二丁目,0,,,1651,1030,12,607,220,291,96,-,2
111020070,2,さいたま市北区,別所町,0,,,2308,1503,70,733,352,305,76,-,2
111020080,2,さいたま市北区,奈良町,0,,,4142,2027,39,2075,540,1173,362,-,1
111020090,3,さいたま市北区,植竹町,0,,,2845,1062,15,1767,196,996,396,179,1
11102009001,4,さいたま市北区,植竹町一丁目,0,,,2138,951,15,1172,171,899,102,-,-
11102009002,4,さいたま市北区,植竹町二丁目,0,,,707,111,-,595,25,97,294,179,1
111020100,2,さいたま市北区,盆栽町,0,,,1703,793,12,895,210,465,184,36,3
111020110,3,さいたま市北区,土呂町,0,,,5969,1749,59,4157,1165,1842,1073,77,4
11102011000,4,さいたま市北区,土呂町,0,,,312,99,7,206,59,147,-,-,-
11102011001,4,さいたま市北区,土呂町一丁目,0,,,2965,745,17,2201,433,981,710,77,2
11102011002,4,さいたま市北区,土呂町二丁目,0,,,2692,905,35,1750,673,714,363,-,2
111020130,2,さいたま市北区,今羽町,0,,,1692,572,43,1076,254,532,139,151,1
111020140,2,さいたま市北区,本郷町,0,,,4701,2189,43,2466,560,924,703,279,3
111020150,3,さいたま市北区,見沼,0,,,-,-,-,-,-,-,-,-,-
11102015001,4,さいたま市北区,見沼一丁目,0,,,-,-,-,-,-,-,-,-,-
11102015002,4,さいたま市北区,見沼二丁目,0,,,-,-,-,-,-,-,-,-,-
11102015003,4,さいたま市北区,見沼三丁目,0,,,-,-,-,-,-,-,-,-,-
11103,1,さいたま市大宮区,,0,,,53455,20637,421,32330,5949,13861,6959,5561,67
111030010,3,さいたま市大宮区,大原,0,,,409,143,19,247,25,142,80,-,-
11103001006,4,さいたま市大宮区,大原六丁目,0,,,184,66,-,118,9,29,80,-,-
11103001007,4,さいたま市大宮区,大原七丁目,0,,,225,77,19,129,16,113,-,-,-
111030020,3,さいたま市大宮区,北袋町,0,,,2734,932,34,1767,271,866,227,403,1
11103002001,4,さいたま市大宮区,北袋町一丁目,0,,,1414,288,13,1113,100,444,166,403,-
11103002002,4,さいたま市大宮区,北袋町二丁目,0,,,1320,644,21,654,171,422,61,-,1
111030030,3,さいたま市大宮区,吉敷町,0,,,2799,551,4,2244,117,584,809,734,-
11103003001,4,さいたま市大宮区,吉敷町一丁目,0,,,619,41,-,578,12,25,128,413,-
11103003002,4,さいたま市大宮区,吉敷町二丁目,0,,,803,49,-,754,2,58,403,291,-
11103003003,4,さいたま市大宮区,吉敷町三丁目,0,,,645,245,3,397,56,315,26,-,-
11103003004,4,さいたま市大宮区,吉敷町四丁目,0,,,732,216,1,515,47,186,252,30,-
111030040,3,さいたま市大宮区,浅間町,0,,,1248,614,3,631,167,367,97,-,-
11103004001,4,さいたま市大宮区,浅間町一丁目,0,,,600,272,3,325,85,201,39,-,-
11103004002,4,さいたま市大宮区,浅間町二丁目,0,,,648,342,-,306,82,166,58,-,-
111030050,3,さいたま市大宮区,天沼町,0,,,4001,2153,54,1789,525,978,286,-,5
11103005001,4,さいたま市大宮区,天沼町一丁目,0,,,1872,1030,13,828,270,493,65,-,1
11103005002,4,さいたま市大宮区,天沼町二丁目,0,,,2129,1123,41,961,255,485,221,-,4
111030060,3,さいたま市大宮区,堀の内町,0,,,3770,1605,20,2142,453,868,821,-,3
11103006001,4,さいたま市大宮区,堀の内町一丁目,0,,,2076,645,8,1422,194,476,752,-,1
11103006002,4,さいたま市大宮区,堀の内町二丁目,0,,,772,390,4,377,111,230,36,-,1
11103006003,4,さいたま市大宮区,堀の内町三丁目,0,,,922,570,8,343,148,162,33,-,1
111030070,3,さいたま市大宮区,寿能町,0,,,2040,620,4,1415,117,948,350,-,1
11103007001,4,さいたま市大宮区,寿能町一丁目,0,,,694,236,-,458,38,304,116,-,-
11103007002,4,さいたま市大宮区,寿能町二丁目,0,,,1346,384,4,957,79,644,234,-,1
111030080,3,さいたま市大宮区,高鼻町,0,,,1767,961,22,781,259,256,51,215,3
11103008001,4,さいたま市大宮区,高鼻町一丁目,0,,,884,384,2,495,114,115,51,215,3
11103008002,4,さいたま市大宮区,高鼻町二丁目,0,,,594,378,17,199,84,115,-,-,-
11103008003,4,さいたま市大宮区,高鼻町三丁目,1,,8004,289,199,3,87,61,26,-,-,-
11103008004,4,さいたま市大宮区,高鼻町四丁目,2,8003,,X,X,X,X,X,X,X,X,X
111030090,3,さいたま市大宮区,土手町,0,,,2156,652,7,1496,195,667,247,387,1
11103009001,4,さいたま市大宮区,土手町一丁目,0,,,1100,268,6,826,88,254,183,301,-
11103009002,4,さいたま市大宮区,土手町二丁目,0,,,361,146,1,213,40,77,10,86,1
11103009003,4,さいたま市大宮区,土手町三丁目,0,,,695,238,-,457,67,336,54,-,-
111030100,3,さいたま市大宮区,宮町,0,,,1901,309,2,1581,181,573,558,269,9
11103010001,4,さいたま市大宮区,宮町一丁目,0,,,110,18,-,87,-,-,-,87,5
11103010002,4,さいたま市大宮区,宮町二丁目,0,,,211,39,-,172,2,37,133,-,-
11103010003,4,さいたま市大宮区,宮町三丁目,0,,,406,128,2,273,67,69,46,91,3
11103010004,4,さいたま市大宮区,宮町四丁目,0,,,687,54,-,632,35,231,313,53,1
11103010005,4,さいたま市大宮区,宮町五丁目,0,,,487,70,-,417,77,236,66,38,-
111030110,3,さいたま市大宮区,大門町,0,,,750,69,-,677,25,90,84,478,4
11103011001,4,さいたま市大宮区,大門町一丁目,0,,,4,4,-,-,-,-,-,-,-
11103011002,4,さいたま市大宮区,大門町二丁目,0,,,18,10,-,8,4,4,-,-,-
11103011003,4,さいたま市大宮区,大門町三丁目,0,,,728,55,-,669,21,86,84,478,4
111030120,3,さいたま市大宮区,仲町,0,,,401,77,1,319,3,67,187,62,4
11103012001,4,さいたま市大宮区,仲町一丁目,0,,,35,8,-,25,-,-,25,-,2
11103012002,4,さいたま市大宮区,仲町二丁目,0,,,55,13,-,40,-,-,40,-,2
11103012003,4,さいたま市大宮区,仲町三丁目,0,,,311,56,1,254,3,67,122,62,-
111030130,3,さいたま市大宮区,下町,0,,,1530,66,-,1459,12,65,88,1294,5
11103013001,4,さいたま市大宮区,下町一丁目,0,,,187,29,-,155,11,17,-,127,3
11103013002,4,さいたま市大宮区,下町二丁目,0,,,179,23,-,156,1,30,88,37,-
11103013003,4,さいたま市大宮区,下町三丁目,0,,,1164,14,-,1148,-,18,-,1130,2
111030140,3,さいたま市大宮区,東町,0,,,1504,513,15,972,57,491,327,97,4
11103014001,4,さいたま市大宮区,東町一丁目,0,,,696,319,2,373,37,190,79,67,2
11103014002,4,さいたま市大宮区,東町二丁目,0,,,808,194,13,599,20,301,248,30,2
111030150,3,さいたま市大宮区,桜木町,0,,,4930,1249,20,3653,399,1496,899,859,8
11103015001,4,さいたま市大宮区,桜木町一丁目,0,,,661,27,-,633,2,114,121,396,1
11103015002,4,さいたま市大宮区,桜木町二丁目,0,,,840,157,-,681,92,156,229,204,2
11103015003,4,さいたま市大宮区,桜木町三丁目,0,,,573,190,-,383,45,118,220,-,-
11103015004,4,さいたま市大宮区,桜木町四丁目,0,,,2856,875,20,1956,260,1108,329,259,5
111030160,2,さいたま市大宮区,錦町,0,,,-,-,-,-,-,-,-,-,-
111030170,3,さいたま市大宮区,大成町,0,,,5412,2046,33,3326,747,1778,484,317,7
11103017001,4,さいたま市大宮区,大成町一丁目,0,,,2027,586,9,1428,316,673,267,172,4
11103017002,4,さいたま市大宮区,大成町二丁目,0,,,1352,677,9,665,235,430,-,-,1
11103017003,4,さいたま市大宮区,大成町三丁目,0,,,2033,783,15,1233,196,675,217,145,2
111030180,2,さいたま市大宮区,櫛引町,0,,,2762,1329,54,1378,337,715,256,70,1
111030190,3,さいたま市大宮区,三橋,0,,,8983,4936,97,3943,1373,1657,654,259,7
11103019001,4,さいたま市大宮区,三橋一丁目,0,,,3671,1823,23,1824,526,845,400,53,1
11103019002,4,さいたま市大宮区,三橋二丁目,0,,,2468,1362,41,1060,290,440,195,135,5
11103019003,4,さいたま市大宮区,三橋三丁目,0,,,747,422,13,312,126,186,-,-,-
11103019004,4,さいたま市大宮区,三橋四丁目,0,,,2097,1329,20,747,431,186,59,71,1
111030200,3,さいたま市大宮区,上小町,0,,,4358,1812,32,2510,686,1253,454,117,4
11103020001,4,さいたま市大宮区,上小町,0,,,1841,655,14,1171,323,591,140,117,1
11103020002,4,さいたま市大宮区,上小町,0,,,2517,1157,18,1339,363,662,314,-,3
11104,1,さいたま市見沼区,,0,,,68731,40189,899,27604,10596,10524,5209,1275,39
111040010,3,さいたま市見沼区,大和田町,0,,,7035,4358,72,2602,1238,1060,304,-,3
11104001001,4,さいたま市見沼区,大和田町一丁目,0,,,3751,2202,32,1516,735,611,170,-,1
11104001002,4,さいたま市見沼区,大和田町二丁目,0,,,3284,2156,40,1086,503,449,134,-,2
111040020,2,さいたま市見沼区,砂町,0,,,-,-,-,-,-,-,-,-,-
111040030,2,さいたま市見沼区,堀崎町,0,,,3459,2024,237,1196,627,427,142,-,2
111040041,3,さいたま市見沼区,島町,0,,,345,229,2,114,18,13,83,-,-
11104004101,4,さいたま市見沼区,島町一丁目,0,,,180,77,2,101,18,-,83,-,-
11104004102,4,さいたま市見沼区,島町二丁目,0,,,165,152,-,13,-,13,-,-,-
111040042,2,さいたま市見沼区,島町,0,,,1964,1372,6,586,193,120,158,115,-
111040050,3,さいたま市見沼区,東大宮,0,,,12791,4399,107,8267,2939,3147,1868,313,18
11104005001,4,さいたま市見沼区,東大宮一丁目,0,,,1379,671,44,664,461,180,23,-,-
11104005002,4,さいたま市見沼区,東大宮二丁目,0,,,1285,587,10,688,399,256,-,33,-
11104005003,4,さいたま市見沼区,東大宮三丁目,0,,,1116,333,1,781,23,430,227,101,1
11104005004,4,さいたま市見沼区,東大宮四丁目,0,,,2818,687,32,2092,657,703,623,109,7
11104005005,4,さいたま市見沼区,東大宮五丁目,0,,,1891,287,1,1596,335,601,590,70,7
11104005006,4,さいたま市見沼区,東大宮六丁目,0,,,2011,906,7,1097,640,443,14,-,1
11104005007,4,さいたま市見沼区,東大宮七丁目,0,,,2291,928,12,1349,424,534,391,-,2
111040060,3,さいたま市見沼区,片柳,0,,,206,206,-,-,-,-,-,-,-
11104006001,4,さいたま市見沼区,片柳一丁目,0,,,155,155,-,-,-,-,-,-,-
11104006002,4,さいたま市見沼区,片柳二丁目,0,,,51,51,-,-,-,-,-,-,-
111040070,2,さいたま市見沼区,大字片柳,1,,0230;0240,647,586,8,53,4,-,49,-,-
111040080,2,さいたま市見沼区,片柳東,0,,,6,6,-,-,-,-,-,-,-
111040090,2,さいたま市見沼区,大字山,0,,,188,183,-,5,5,-,-,-,-
111040100,3,さいたま市見沼区,染谷,0,,,395,394,1,-,-,-,-,-,-
11104010001,4,さいたま市見沼区,染谷一丁目,0,,,79,79,-,-,-,-,-,-,-
11104010002,4,さいたま市見沼区,染谷二丁目,1,,021001;021002,68,68,-,-,-,-,-,-,-
11104010003,4,さいたま市見沼区,染谷三丁目,0,,,248,247,1,-,-,-,-,-,-
111040110,2,さいたま市見沼区,大字染谷,0,,,231,216,2,13,13,-,-,-,-
111040120,2,さいたま市見沼区,大字東新井,0,,,1768,682,18,1068,206,764,98,-,-
111040130,2,さいたま市見沼区,大字笹丸,0,,,108,101,-,7,7,-,-,-,-
111040140,2,さいたま市見沼区,大字御蔵,0,,,2580,2154,16,409,313,96,-,-,1
111040150,2,さいたま市見沼区,大字南中野,0,,,2865,2047,39,776,418,295,63,-,3
111040160,2,さいたま市見沼区,大字南中丸,0,,,3715,3022,70,623,385,238,-,-,-
111040170,2,さいたま市見沼区,大字中川,0,,,3080,2391,33,656,439,171,46,-,-
111040180,2,さいたま市見沼区,大字上山口新田,0,,,292,279,-,13,5,8,-,-,-
111040190,2,さいたま市見沼区,大字西山村新田,0,,,23,16,-,7,7,-,-,-,-
111040200,2,さいたま市見沼区,大字新右エ門新田,0,,,39,29,-,10,10,-,-,-,-
111040210,3,さいたま市見沼区,加田屋,0,,,X,X,X,X,X,X,X,X,X
11104021001,4,さいたま市見沼区,加田屋一丁目,2,10002,,X,X,X,X,X,X,X,X,X
11104021002,4,さいたま市見沼区,加田屋二丁目,2,10002,,X,X,X,X,X,X,X,X,X
111040220,2,さいたま市見沼区,大字加田屋新田,0,,,-,-,-,-,-,-,-,-,-
111040230,2,さいたま市見沼区,大字西山新田,2,70,,X,X,X,X,X,X,X,X,X
111040240,2,さいたま市見沼区,大字見山,2,70,,X,X,X,X,X,X,X,X,X
111040250,2,さいたま市見沼区,大字膝子,0,,,224,222,1,1,1,-,-,-,-
111040260,2,さいたま市見沼区,大字大谷,0,,,3919,2258,47,1612,406,884,322,-,2
111040270,2,さいたま市見沼区,大字蓮沼,0,,,4125,2580,90,1453,691,495,267,-,2
111040280,2,さいたま市見沼区,大字風渡野,0,,,1880,1101,18,759,321,241,129,68,2
111040290,2,さいたま市見沼区,大字東門前,0,,,1699,835,13,850,288,461,15,86,1
111040300,3,さいたま市見沼区,東宮下,0,,,265,252,-,13,13,-,-,-,-
11104030001,4,さいたま市見沼区,東宮下一丁目,0,,,67,66,-,1,1,-,-,-,-
11104030002,4,さいたま市見沼区,東宮下二丁目,0,,,160,148,-,12,12,-,-,-,-
11104030003,4,さいたま市見沼区,東宮下三丁目,0,,,38,38,-,-,-,-,-,-,-
111040310,2,さいたま市見沼区,大字東宮下,0,,,1378,939,2,437,113,13,145,166,-
111040320,2,さいたま市見沼区,大字新堤,0,,,1396,492,15,889,92,472,325,-,-
111040330,3,さいたま市見沼区,深作,0,,,1642,1215,7,418,291,78,49,-,2
11104033001,4,さいたま市見沼区,深作一丁目,0,,,580,416,7,156,150,6,-,-,1
11104033002,4,さいたま市見沼区,深作二丁目,0,,,382,315,-,67,49,18,-,-,-
11104033003,4,さいたま市見沼区,深作三丁目,0,,,602,406,-,195,92,54,49,-,1
11104033004,4,さいたま市見沼区,深作四丁目,0,,,-,-,-,-,-,-,-,-,-
11104033005,4,さいたま市見沼区,深作五丁目,0,,,78,78,-,-,-,-,-,-,-
111040340,2,さいたま市見沼区,大字深作,0,,,319,254,-,65,3,62,-,-,-
111040350,2,さいたま市見沼区,大字丸ケ崎,0,,,593,402,16,174,141,33,-,-,1
111040360,3,さいたま市見沼区,宮ケ谷塔,0,,,192,178,-,14,14,-,-,-,-
11104036001,4,さいたま市見沼区,宮ケ谷塔一丁目,1,,36002,38,38,-,-,-,-,-,-,-
11104036002,4,さいたま市見沼区,宮ケ谷塔二丁目,2,36001,,X,X,X,X,X,X,X,X,X
11104036003,4,さいたま市見沼区,宮ケ谷塔三丁目,0,,,113,113,-,-,-,-,-,-,-
11104036004,4,さいたま市見沼区,宮ケ谷塔四丁目,0,,,41,27,-,14,14,-,-,-,-
111040370,2,さいたま市見沼区,大字宮ケ谷塔,0,,,51,51,-,-,-,-,-,-,-
111040380,2,さいたま市見沼区,大字小深作,0,,,2455,1679,21,755,231,289,99,136,-
111040390,2,さいたま市見沼区,丸ケ崎町,0,,,1356,584,17,754,543,184,27,-,1
111040400,3,さいたま市見沼区,卸町,0,,,-,-,-,-,-,-,-,-,-
11104040001,4,さいたま市見沼区,卸町一丁目,0,,,-,-,-,-,-,-,-,-,-
11104040002,4,さいたま市見沼区,卸町二丁目,0,,,-,-,-,-,-,-,-,-,-
111040411,3,さいたま市見沼区,春野,0,,,2898,661,-,2237,-,826,1020,391,-
11104041101,4,さいたま市見沼区,春野一丁目,0,,,1490,-,-,1490,-,646,453,391,-
11104041102,4,さいたま市見沼区,春野二丁目,0,,,325,-,-,325,-,155,170,-,-
11104041103,4,さいたま市見沼区,春野三丁目,0,,,569,172,-,397,-,-,397,-,-
11104041104,4,さいたま市見沼区,春野四丁目,0,,,514,489,-,25,-,25,-,-,-
111040412,2,さいたま市見沼区,春野,0,,,-,-,-,-,-,-,-,-,-
111040420,3,さいたま市見沼区,春岡,0,,,2602,1792,41,768,621,147,-,-,1
11104042001,4,さいたま市見沼区,春岡一丁目,0,,,557,427,19,111,80,31,-,-,-
11104042002,4,さいたま市見沼区,春岡二丁目,0,,,908,608,11,289,209,80,-,-,-
11104042003,4,さいたま市見沼区,春岡三丁目,0,,,1137,757,11,368,332,36,-,-,1
11105,1,さいたま市中央区,,0,,,46450,15126,352,30934,6676,12067,4873,7318,38
111050030,3,さいたま市中央区,上落合,0,,,9084,1413,15,7654,460,1873,1488,3833,2
11105003001,4,さいたま市中央区,上落合一丁目,0,,,1440,74,-,1366,27,114,47,1178,-
11105003002,4,さいたま市中央区,上落合二丁目,0,,,1630,51,-,1579,23,188,81,1287,-
11105003003,4,さいたま市中央区,上落合三丁目,0,,,1090,300,-,790,78,367,221,124,-
11105003004,4,さいたま市中央区,上落合四丁目,0,,,380,167,-,213,22,112,79,-,-
11105003005,4,さいたま市中央区,上落合五丁目,0,,,981,181,5,795,63,283,201,248,-
11105003006,4,さいたま市中央区,上落合六丁目,0,,,1112,272,1,838,129,189,294,226,1
11105003007,4,さいたま市中央区,上落合七丁目,0,,,1053,101,1,951,24,131,71,725,-
11105003008,4,さいたま市中央区,上落合八丁目,0,,,750,134,8,608,65,247,251,45,-
11105003009,4,さいたま市中央区,上落合九丁目,0,,,648,133,-,514,29,242,243,-,1
111050040,2,さいたま市中央区,大字上落合,0,,,-,-,-,-,-,-,-,-,-
111050050,2,さいたま市中央区,大字下落合,0,,,1767,171,-,1592,81,289,345,877,4
111050060,3,さいたま市中央区,下落合,0,,,5272,1738,52,3473,914,1761,553,245,9
11105006002,4,さいたま市中央区,下落合二丁目,0,,,955,337,12,601,193,320,88,-,5
11105006003,4,さいたま市中央区,下落合三丁目,0,,,1019,324,12,681,185,224,75,197,2
11105006004,4,さいたま市中央区,下落合四丁目,0,,,843,283,14,544,238,258,-,48,2
11105006005,4,さいたま市中央区,下落合五丁目,0,,,692,252,7,433,95,204,134,-,-
11105006006,4,さいたま市中央区,下落合六丁目,0,,,1051,229,6,816,117,492,207,-,-
11105006007,4,さいたま市中央区,下落合七丁目,0,,,712,313,1,398,86,263,49,-,-
111050070,3,さいたま市中央区,新中里,0,,,4200,1536,24,2632,379,1530,525,198,8
11105007001,4,さいたま市中央区,新中里一丁目,0,,,842,151,6,680,40,420,114,106,5
11105007002,4,さいたま市中央区,新中里二丁目,0,,,589,344,1,244,110,134,-,-,-
11105007003,4,さいたま市中央区,新中里三丁目,0,,,650,352,11,286,35,217,34,-,1
11105007004,4,さいたま市中央区,新中里四丁目,0,,,1034,315,3,714,93,439,90,92,2
11105007005,4,さいたま市中央区,新中里五丁目,0,,,1085,374,3,708,101,320,287,-,-
111050080,3,さいたま市中央区,鈴谷,0,,,5572,1578,12,3979,623,1930,574,852,3
11105008001,4,さいたま市中央区,鈴谷一丁目,0,,,84,49,-,35,22,13,-,-,-
11105008002,4,さいたま市中央区,鈴谷二丁目,0,,,697,74,-,623,57,268,97,201,-
11105008003,4,さいたま市中央区,鈴谷三丁目,0,,,682,142,6,533,118,402,13,-,1
11105008004,4,さいたま市中央区,鈴谷四丁目,0,,,1324,344,3,976,180,443,225,128,1
11105008005,4,さいたま市中央区,鈴谷五丁目,0,,,452,217,-,235,38,162,35,-,-
11105008006,4,さいたま市中央区,鈴谷六丁目,0,,,544,306,-,238,17,95,126,-,-
11105008007,4,さいたま市中央区,鈴谷七丁目,0,,,1165,225,-,940,87,330,-,523,-
11105008008,4,さいたま市中央区,鈴谷八丁目,0,,,445,200,3,241,37,184,20,-,1
11105008009,4,さいたま市中央区,鈴谷九丁目,0,,,179,21,-,158,67,33,58,-,-
111050090,3,さいたま市中央区,大戸,0,,,4455,2264,21,2168,1175,815,144,34,2
11105009001,4,さいたま市中央区,大戸一丁目,0,,,1041,556,4,480,305,175,-,-,1
11105009002,4,さいたま市中央区,大戸二丁目,0,,,424,250,4,170,111,59,-,-,-
11105009003,4,さいたま市中央区,大戸三丁目,0,,,523,237,9,277,141,136,-,-,-
11105009004,4,さいたま市中央区,大戸四丁目,0,,,766,326,2,437,118,166,119,34,1
11105009005,4,さいたま市中央区,大戸五丁目,0,,,1035,552,-,483,290,168,25,-,-
11105009006,4,さいたま市中央区,大戸六丁目,0,,,666,343,2,321,210,111,-,-,-
111050100,3,さいたま市中央区,八王子,0,,,2189,1077,116,994,363,596,35,-,2
11105010001,4,さいたま市中央区,八王子一丁目,0,,,72,24,-,48,33,15,-,-,-
11105010002,4,さいたま市中央区,八王子二丁目,0,,,381,273,8,98,57,41,-,-,2
11105010003,4,さいたま市中央区,八王子三丁目,0,,,768,468,16,284,184,100,-,-,-
11105010004,4,さいたま市中央区,八王子四丁目,0,,,237,120,5,112,44,68,-,-,-
11105010005,4,さいたま市中央区,八王子五丁目,0,,,731,192,87,452,45,372,35,-,-
111050110,3,さいたま市中央区,上峰,0,,,2873,1071,14,1787,666,859,262,-,1
11105011001,4,さいたま市中央区,上峰一丁目,0,,,775,303,1,471,130,141,200,-,-
11105011002,4,さいたま市中央区,上峰二丁目,0,,,890,402,2,486,279,207,-,-,-
11105011003,4,さいたま市中央区,上峰三丁目,0,,,709,210,-,498,118,318,62,-,1
11105011004,4,さいたま市中央区,上峰四丁目,0,,,499,156,11,332,139,193,-,-,-
111050120,3,さいたま市中央区,円阿弥,0,,,1658,807,16,834,298,157,24,355,1
11105012001,4,さいたま市中央区,円阿弥一丁目,0,,,21,21,-,-,-,-,-,-,-
11105012002,4,さいたま市中央区,円阿弥二丁目,0,,,218,158,4,56,38,18,-,-,-
11105012003,4,さいたま市中央区,円阿弥三丁目,0,,,103,31,-,72,15,33,24,-,-
